Main_Feature,Province,Sub_Feature,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2021,2022,Sơ bộ 2022
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Ninh Thuận,,,,,,,,,,,,,,,,,,,,,"18,79",,,"17,66"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bình Thuận,,,,,,,,,,,,,,,,,,,,,"18,29",,,"18,47"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Tây Nguyên,,,,,,,,,,,,,,,,,,,,,"17,00",,,"17,62"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Kon Tum,,,,,,,,,,,,,,,,,,,,,"18,17",,,"17,60"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Gia Lai,,,,,,,,,,,,,,,,,,,,,"15,90",,,"15,29"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đắk Lắk,,,,,,,,,,,,,,,,,,,,,"18,28",,,"17,98"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đắk Nông,,,,,,,,,,,,,,,,,,,,,"15,41",,,"14,73"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Lâm Đồng,,,,,,,,,,,,,,,,,,,,,"20,49",,,"21,80"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đông Nam Bộ,,,,,,,,,,,,,,,,,,,,,"28,34",,,"28,19"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bình Phước,,,,,,,,,,,,,,,,,,,,,"19,21",,,"20,11"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Tây Ninh,,,,,,,,,,,,,,,,,,,,,"16,01",,,"17,82"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bình Dương,,,,,,,,,,,,,,,,,,,,,"21,03",,,"21,10"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đồng Nai,,,,,,,,,,,,,,,,,,,,,"21,89",,,"22,28"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bà Rịa - Vũng Tàu,,,,,,,,,,,,,,,,,,,,,"29,89",,,"28,04"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,TP. Hồ Chí Minh,,,,,,,,,,,,,,,,,,,,,"35,55",,,"35,62"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đồng bằng sông Cửu Long,,,,,,,,,,,,,,,,,,,,,"14,61",,,"14,53"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Long An,,,,,,,,,,,,,,,,,,,,,"15,13",,,"15,08"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Tiền Giang,,,,,,,,,,,,,,,,,,,,,"13,84",,,"13,29"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bến Tre,,,,,,,,,,,,,,,,,,,,,"12,95",,,"11,93"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Trà Vinh,,,,,,,,,,,,,,,,,,,,,"10,77",,,"12,10"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Vĩnh Long,,,,,,,,,,,,,,,,,,,,,"15,56",,,"14,46"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Đồng Tháp,,,,,,,,,,,,,,,,,,,,,"14,27",,,"14,44"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,An Giang,,,,,,,,,,,,,,,,,,,,,"13,38",,,"14,53"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Kiên Giang,,,,,,,,,,,,,,,,,,,,,"15,75",,,"16,04"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Cần Thơ,,,,,,,,,,,,,,,,,,,,,"24,18",,,"22,93"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Hậu Giang,,,,,,,,,,,,,,,,,,,,,"13,50",,,"12,48"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Sóc Trăng,,,,,,,,,,,,,,,,,,,,,"11,90",,,"12,00"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Bạc Liêu,,,,,,,,,,,,,,,,,,,,,"10,66",,,"12,19"
Tỷ lệ lao động từ 15 tuổi trở lên đã qua đào tạo phân theo địa phương. Đơn vị tính,Cà Mau,,,,,,,,,,,,,,,,,,,,,"14,08",,,"14,33"
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,TỔNG SỐ,,,,,,"15,5",,"13,4",,"14,2",,"11,1","9,8","8,4","7,0","5,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đồng bằng sông Hồng,,,,,,"10,0",,"8,6",,"8,3",,"6,0","4,9","4,0","3,2","2,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hà Nội,,,,,,"3,0",,"6,6",,"5,3",,"3,6","2,9","2,3","1,8","1,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hà Tây,,,,,,"12,4",,..,,..,,..,..,..,..,..,,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Vĩnh Phúc,,,,,,"12,6",,"11,3",,"10,4",,"7,3","6,0","4,9","3,7","2,9",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bắc Ninh,,,,,,"8,6",,"7,5",,"7,0",,"4,5","3,6","2,6","2,1","1,6",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Quảng Ninh,,,,,,"7,9",,"6,4",,"8,0",,"5,2","4,3","4,1","4,0","3,7",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hải Dương,,,,,,"12,7",,"10,1",,"10,8",,"7,7","6,2","4,7","3,5","2,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hải Phòng,,,,,,"7,8",,"6,3",,"6,5",,"5,1","4,5","3,8","2,9","2,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hưng Yên,,,,,,"11,5",,"10,3",,"11,1",,"7,7","6,3","4,7","3,5","2,6",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Thái Bình,,,,,,"11,0",,"9,8",,"10,7",,"8,0","6,9","5,6","4,6","3,7",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hà Nam,,,,,,"12,8",,"11,6",,"12,0",,"9,1","7,9","6,6","5,5","4,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Nam Định,,,,,,"12,0",,"10,6",,"10,0",,"7,1","6,0","4,7","3,8","3,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Ninh Bình,,,,,,"14,3",,"13,0",,"12,2",,"9,3","8,1","6,6","5,5","4,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Trung du và miền núi phía Bắc,,,,,,"27,5",,"25,1",,"29,4",,"23,8","21,9","18,4","16,0","13,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hà Giang,,,,,,"41,5",,"37,6",,"50,0",,"38,5","33,8","28,2","24,2","20,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Cao Bằng,,,,,,"38,0",,"35,6",,"38,1",,"32,9","30,6","27,0","24,4","21,9",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bắc Kạn,,,,,,"39,2",,"36,8",,"32,1",,"24,3","21,2","19,0","17,1","15,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Tuyên Quang,,,,,,"22,4",,"20,6",,"28,8",,"24,9","23,9","18,6","14,7","12,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Lào Cai,,,,,,"35,6",,"33,2",,"40,0",,"32,9","29,7","25,3","21,4","18,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Yên Bái,,,,,,"22,1",,"20,4",,"26,5",,"24,0","23,5","21,4","19,7","17,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Thái Nguyên,,,,,,"18,6",,"16,5",,"19,0",,"15,1","13,3","11,1","9,1","7,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Lạng Sơn,,,,,,"21,0",,"19,3",,"27,5",,"22,5","20,4","18,0","16,2","14,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bắc Giang,,,,,,"19,3",,"17,5",,"19,2",,"14,1","12,1","9,8","7,9","6,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Phú Thọ,,,,,,"18,8",,"16,7",,"19,2",,"14,1","12,0","9,7","8,0","6,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Điện Biên,,,,,,"42,9",,"39,3",,"50,8",,"42,3","38,6","33,0","29,1","26,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Lai Châu,,,,,,"58,2",,"53,7",,"50,2",,"43,5","40,6","35,3","31,5","27,9",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Sơn La,,,,,,"39,0",,"36,3",,"37,9",,"32,0","29,4","25,5","22,6","20,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hòa Bình,,,,,,"32,5",,"28,6",,"30,8",,"24,5","21,8","18,3","15,7","13,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bắc Trung Bộ và Duyên hải miền Trung,,,,,,"22,2",,"19,2",,"20,4",,"16,1","14,0","11,8","9,8","8,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Thanh Hóa,,,,,,"27,5",,"24,9",,"25,4",,"19,9","17,5","14,5","12,0","9,6",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Nghệ An,,,,,,"26,0",,"22,5",,"24,8",,"19,8","17,4","14,4","12,3","10,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Hà Tĩnh,,,,,,"31,5",,"26,5",,"26,1",,"20,7","18,5","15,6","13,3","11,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Quảng Bình,,,,,,"26,5",,"21,9",,"25,2",,"19,6","17,3","14,5","12,5","10,6",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Quảng Trị,,,,,,"28,5",,"25,9",,"25,1",,"18,6","16,1","13,1","10,7","9,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Thừa Thiên-Huế,,,,,,"16,4",,"13,7",,"12,8",,"8,9","7,4","6,0","4,7","3,7",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đà Nẵng,,,,,,"4,0",,"3,5",,"5,1",,"2,5","1,6","1,2","0,8","0,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Quảng Nam,,,,,,"22,8",,"19,6",,"24,0",,"18,2","15,8","13,0","10,6","8,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Quảng Ngãi,,,,,,"22,5",,"19,5",,"22,8",,"17,6","15,4","12,9","11,0","9,2",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bình Định,,,,,,"16,0",,"14,2",,"16,0",,"13,6","12,5","10,7","9,1","7,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Phú Yên,,,,,,"18,5",,"16,3",,"19,0",,"16,3","15,3","12,5","9,3","6,4",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Khánh Hòa,,,,,,"11,0",,"9,1",,"9,5",,"8,0","7,3","6,2","5,0","3,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Ninh Thuận,,,,,,"22,3",,"19,3",,"19,0",,"14,0","12,2","9,9","8,2","6,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bình Thuận,,,,,,"11,0",,"9,2",,"10,1",,"7,7","6,6","5,3","3,8","2,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Tây Nguyên,,,,,,"24,0",,"21,0",,"22,2",,"17,8","16,2","13,8","11,3","9,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Kon Tum,,,,,,"31,2",,"26,7",,"31,9",,"24,6","22,1","19,0","16,5","14,2",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Gia Lai,,,,,,"26,7",,"23,7",,"25,9",,"22,4","20,8","18,1","15,7","13,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đắk Lắk,,,,,,"24,3",,"21,3",,"21,9",,"17,3","15,3","12,6","10,0","7,3",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đắk Nông,,,,,,"26,5",,"23,3",,"28,3",,"23,3","21,6","18,4","15,7","12,8",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Lâm Đồng,,,,,,"18,3",,"15,8",,"13,1",,"10,4","9,3","7,8","6,0","4,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đông Nam Bộ,,,,,,"3,1",,"2,5",,"2,3",,"1,3","1,1","1,0","0,7","0,6",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bình Phước,,,,,,"10,5",,"9,1",,"9,4",,"7,8","7,0","6,7","6,0","5,1",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Tây Ninh,,,,,,"7,0",,"6,0",,"6,0",,"4,4","3,7","2,9","2,1","1,5",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Bình Dương,,,,,,"0,5",,"0,4",,"0,5",,"0,1","0,1","0,0","0,0","0,0",,,,,,,,
Tỷ lệ hộ nghèo phân theo địa phương chia theo Địa phương và Năm,Đồng Nai,,,,,,"5,0",,"4,3",,"3,7",,"2,3","1,8","1,2","0,8","0,5",,,,,,,,
